# CSV-File created with merge-csv.com
# -----------------------------------------------------------

News_Headline,News Url,Image Url,image_name,Class
പാക്കിസ്ഥാനെ 4–0ന് തകര്‍ത്ത് ഇന്ത്യ; സെമി കാണാതെ പുറത്ത്,https://www.manoramanews.com/news/sports/2023/08/09/india-vs-pakistan-asian-champions-trophy-hockey.html,https://img.manoramanews.com/content/dam/mm/mnews/news/sports/images/2023/8/9/Indian-players-acknowledge-.jpg.image.260.136.jpg,image1417.png,1
ഫലിതമായി പറഞ്ഞത് പ്രസ്താവനയായി പ്രചരിപ്പിച്ചു: മലക്കം മറിഞ്ഞ് കവി സച്ചിദാനന്ദൻ,https://www.manoramaonline.com/news/latest-news/2023/08/21/k-satchidanandan-s-reaction-on-his-statement-about-ldf.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2023/7/3/k-satchidanandan.jpg.image.396.206.jpg,image1494.png,1
"വോട്ടർപട്ടികയിൽ പേര് ചേർക്കൽ ക്യാംപെയ്ൻ; ആഹ്വാനവുമായി തൃശൂർ അതിരൂപത, അടുത്ത മാസം ക്യാംപുകള്‍",https://www.asianetnews.com/kerala-news/voters-list-enrollment-campaign-thrissur-archdiocese-sts-ryyjml,https://static-ai.asianetnews.com/images/01h74tawf82shedkj8pr39h0p3/collage-maker-06-aug-2023-12-19-pm-7886_254x142xt.jpg,image1801.png,1
"EVM ഉണ്ടെങ്കിൽ ഏത് മരമണ്ടനും
ഇന്ത്യയിൽ പ്രധാന മന്ത്രി ആകാം …",https://www.facebook.com/photo.php?fbid=2397215320310257&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/60003340_2397215323643590_1673628719505211392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=7RNKi9l9ZwAAX9pwMQu&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfDlNawBGiZ1nFLYgupA_HFjNYZz3wPYib9dyXR8vPKydA&oe=6509E478,image1107.png,0
നമ്മുടെ ഇന്ത്യ ഇപ്പോൾ …,https://www.facebook.com/photo/?fbid=3607478985950545&set=pb.100000654369095.-2207520000.,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/120891859_3607478989283878_4364255855914713869_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=CNtMkxZUquIAX-t-Y6B&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfAiggRdPsE9yl8D73nAmVnj06k_7B2DvP3cEAJah_nFcw&oe=65094E45,image1031.png,0
ഇറ്റലിയിലെ തെരുവുകളില്‍ ആളുകള്‍ കൂട്ടത്തോടെ മരിച്ചു വീഴുന്നു,https://malayalam.samayam.com/latest-news/fact-check/fact-check-on-the-photos-circulated-on-social-media-with-claims-that-they-are-from-coronavirus-ridden-italy/articleshow/74806995.cms,https://static.langimg.com/thumb/74807107/samayam-malayalam-74807107.jpg?width=680&resizemode=3,image790.png,0
വമ്പനാരെന്ന് ഇന്നറിയാം; കേരള ബ്ലാസ്റ്റേഴ്സ് ഗോകുലത്തിന് മുന്‍പില്‍; ആദ്യം,https://www.manoramanews.com/news/sports/2023/08/13/kerala-blasters-will-face-gokulam-kerala-today.html,https://img.manoramanews.com/content/dam/mm/mnews/news/sports/images/2023/8/13/kerala gokulam1.jpg.image.260.136.jpg,image1407.png,1
"മോളു ഗാന്ധിജയന്തിക്ക്‌ പ്രോജക്ട്‌ ചെയ്തതാ, അമ്മയ്ക്ക്‌ ഇത്‌ വരെ ബോധം തെളിഞ്ഞിട്ടില്ല..!",https://www.facebook.com/maydayhub/photos/pb.100067516081858.-2207520000./2067768653443279/?type=3,https://scontent-bom1-2.xx.fbcdn.net/v/t31.18172-8/22096300_2067768653443279_5171602896030543509_o.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=zDR8zpZdB8YAX-KsinB&_nc_ht=scontent-bom1-2.xx&oh=00_AfDLfMIctnr1smAXVg3G7NyEmiL4EvxtdAxfPKf1Tuip1A&oe=6506B6E5,image237.png,0
"ഇതാണ് കമ്യുണിസ്റ്റ് .,.",https://www.facebook.com/photo.php?fbid=4081679315197174&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/164828425_4081679321863840_7048604851973402667_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_ohc=hB-qujh0IccAX95OJm-&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfD7o7KVH4SEiD_cvuej3nZIEQv2mmB6zZy93HgRnuud_g&oe=65091B6F,image1007.png,0
"വരൾച്ചാ ഭീഷണിയിൽ കേരളം; മൺസൂൺ മഴ കുത്തനെ കുറഞ്ഞു, കാരണം ഈ പ്രതിഭാസം, മുന്നറിയിപ്പ് ഇങ്ങനെ...",https://www.asianetnews.com/kerala-news/kerala-faces-a-major-drought-this-year-according-to-reports-latest-rain-update-and-weather-forecast-vkv-rzgqre,https://static-ai.asianetnews.com/images/01gbf9jmzpt26x07mp0h35bffz/gettyimages-1418208712-594x594--1-_254x142xt.jpg,image1647.png,1
ഭൂമി തരംമാറ്റത്തില്‍ ആശ്വാസം: 25 സെന്റ് വരെയുള്ള ഭൂമി തരംമാറ്റം സൗജന്യമാക്കണമെന്ന് ഹൈക്കോടതി,https://www.asianetnews.com/kerala-news/land-reclassification-hc-says-no-fee-for-land-up-to-25-cents-sts-ryx3ps,https://static-ai.asianetnews.com/images/01gjhneta71q4kk6p06nreb2r7/130859-kerala-high-court_254x142xt.jpg,image1826.png,1
അത്ര ലളിതമല്ല ഈ അമേരിക്കൻ ഫാൽക്കണെ കൈകാര്യം ചെയ്യൽ; എഫ് 16 പോര്‍വിമാനം യുക്രൈനിലെത്തും?,https://www.manoramaonline.com/technology/defence/2023/06/23/jets-to-ukraine.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/technology/defense/images/2023/6/14/ukrain-russia-war.jpg.image.396.206.jpg,image481.png,1
"ഇതു വലിയ കുഴപ്പമില്ല എന്ന് തോന്നുന്നു ...
അല്ലങ്കിലും സകാക്കൾ ഇങ്ങനെ ഒക്കെയാ …",https://www.facebook.com/photo.php?fbid=5311475192217574&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t39.30808-6/278443183_5311475178884242_5228120267206149578_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_ohc=OZ3bwT40uwAAX9kL1mC&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCsUxn2RwGCpsBt_ThliOfsKkQQcs8o6Q7FfO35VH7tsg&oe=64E5B0F6,image964.png,0
സിഎഎ പ്രതിഷേധത്തിൽ പങ്കെടുത്ത റിക്ഷാഡ്രൈവർക്ക് 21 ലക്ഷം പിഴയിട്ട് യോഗി സർക്കാർ; ,https://malayalam.samayam.com/latest-news/fact-check/fact-check-yogi-adityanath-anti-caa-and-nrc-protest-muslim-rickshaw-puller-21-lakh-as-fine/articleshow/76861554.cms?story=1,https://static.langimg.com/thumb/76861577/samayam-malayalam-76861577.jpg?width=680&resizemode=3,image730.png,0
ഒക്ടോബര്‍ ഒന്ന് മുതല്‍ സിനിമാ തിയേറ്ററുകള്‍ തുറക്കുമോ,https://malayalam.samayam.com/latest-news/fact-check/fact-check-on-a-media-report-has-claimed-that-home-ministry-has-ordered-reopening-of-cinema-halls-across-the-country/articleshow/78164628.cms,https://malayalam.samayam.com/thumb/78164799/samayam-fact-check-78164799.jpg?imgsize=126221&width=700&height=525&resizemode=75,image668.png,0
"രക്ത പരിശോധനക്കെത്തിയ കുട്ടിക്ക് പേവിഷബാധയ്ക്ക് കുത്തിവയ്പ്പ്, 7 വയസുകാരിക്ക് മരുന്ന് മാറി കുത്തിവച്ചു",https://www.asianetnews.com/kerala-news/nurse-injected-wrong-medicine-to-seven-year-old-girl-kochi-apn-rz9ywc,https://static-ai.asianetnews.com/images/01gmjck7pqdxza5wmhc93dfa7p/new-project--13-_254x142xt.jpg,image1715.png,1
"പ്രതിപക്ഷനേതാവിന്റെ വിയോജനക്കുറിപ്പ് തള്ളി, ജ. മണികുമാറിനെ മനുഷ്യാവകാശ കമ്മീഷനിൽ നിയമിക്കാൻ സർക്കാർ ശുപാർശ",https://www.asianetnews.com/kerala-news/ex-kerala-hc-chief-justice-manikumar-kerala-human-rights-commission-chief-apn-rz0lmo,https://static-ai.asianetnews.com/images/01gycz5wv3rz8kyed804n1dqpw/s-manikumar--pinarayi-vijayan_254x142xt.jpg,image1760.png,1
"അത്തച്ചമയം കേരളത്തിന്‍റെ ടാഗ് ലൈന്‍ ആക്കണം, ടൂറിസ്റ്റുകളെ  ആകര്‍ഷിക്കുന്ന ആഘോഷമാക്കി മാറ്റണമെന്ന് മമ്മൂട്ടി",https://www.asianetnews.com/kerala-news/mammotty-ask-goverment-to-make-athachamayam-more-attractive-to-tourists-rzod8s,https://static-ai.asianetnews.com/images/01h88qdyh46yp5gsh02g88m2f0/collage-maker-20-aug-2023-11-11-am-4904_254x142xt.jpg,image1555.png,1
ഞങ്ങൾ വർഗീയത വളർത്തും …,https://www.facebook.com/photo.php?fbid=2333943363304120&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/55959657_2333943366637453_8753321289743073280_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_ohc=XZilaPzsQE8AX-9kCeK&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCuEe2dnnAWWWRjgYbvjrlR32cywUOYYXVMN0fwFDhFiw&oe=650974CD,image1085.png,0
പണം സേവ് ചെയ്യാൻ ആഗ്രഹിക്കുന്നുണ്ടോ? ചാറ്റ്ജിപിടി സഹായിക്കും,https://malayalam.samayam.com/feature/special-stories/how-to-use-chatgpt-to-save-money/articleshow/101199380.cms,https://malayalam.samayam.com/thumb/101199413/how-to-save-money-using-chatgpt-101199413.jpg?imgsize=30568&width=700&height=525&resizemode=75,image432.png,0
ഓരോ ജന്മങ്ങൾ …,https://www.facebook.com/photo/?fbid=2994494410582342&set=pb.100000654369095.-2207520000.,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/87875065_2994494413915675_3865990626810003456_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=FMi1UDU_7-AAX-TZ964&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfA7a2GgDmuB-DP6_rp3vx1Ju7llW8nUeO8BdDG9XBtuYw&oe=65095AEB,image1057.png,0
കേട്ടുകേള്‍വി പ്രചരിപ്പിക്കലല്ല മാധ്യമപ്രവര്‍ത്തനം'; ഡോ. ഷിനു ശ്യാമളൻ കേസിൽ കേരള ഹൈക്കോടതിയുടെ മുന്നറിയിപ്പ്,https://malayalam.news18.com/news/kerala/journalism-is-not-about-spreading-rumors-kerala-high-court-issues-warning-in-shinu-shyamalan-case-aa-272277.html,"https://images.news18.com/malayalam/uploads/2020/08/New-Project31-3.jpg?im=Resize,width=540,aspect=fit,type=normal",image374.png,1
പേപ്പട്ടിയെ കൊല്ലാൻ നാട്ടുകാർ ഒന്നിച്ചു കൂടാറുണ്ട്…,https://www.facebook.com/photo.php?fbid=2048221541876305&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/42126757_2048221548542971_6961769866554507264_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_ohc=XirUGMth5hgAX-M-19n&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfBIgUFxY7u77MhpQGkm-vAoJIKYzUdLlbx3cJ69dLAQ5A&oe=6509D4CF,image1162.png,0
"പാവം പാവങ്ങളുടെ പിണറായി....
പാവങ്ങളെ പറ്റിച്ചു.....",https://www.facebook.com/photo.php?fbid=939769613429621&set=pb.100021897726401.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/153015975_939769616762954_330336994329924906_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_ohc=-PPVxQpB74EAX_Xu2pM&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfBCD3NUva7s4K4dpI7Y-jwreR32M7605qP-sSE7EjN_FA&oe=65085CD5,image944.png,0
എറണാകുളം സെന്റ് മേരീസ് ബസലിക്കയിൽ ഇന്ന് വൈകിട്ട് 4 മണിക്ക് കുർബാന നടത്താൻ വിശ്വാസികൾ,https://www.asianetnews.com/kerala-news/mass-at-st-marys-basilica-ernakulam-today-at-4-pm-sts-rzeteh,https://static-ai.asianetnews.com/images/01h7vedwgpka70xs30mk1k23hw/collage-maker-15-aug-2023-07-24-am-705_254x142xt.jpg,image1676.png,1
സ്വർണത്തിൽ ഈയം ചേർത്ത് വ്യാജ സ്വർണം നിർമ്മിച്ച് തട്ടിപ്പ്; കണ്ണൂരിൽ മൂന്നു പേ‍ർ പിടിയിൽ,https://www.asianetnews.com/kerala-news/three-arrested-in-fake-gold-scam-in-kannur-fvv-rzoley,https://static-ai.asianetnews.com/images/01h891kqcp827te8t06crw70kn/3--31-_254x142xt.jpg,image1548.png,1
ചൈനീസ് അതിര്‍ത്തി ഭേദിച്ച് 4 കിലോമീറ്റർ ചെന്ന് ഇന്ത്യൻ സൈന്യം ആഹ്ലാദപ്രകടനം നടത്തി,https://malayalam.samayam.com/latest-news/fact-check/fact-check-on-video-of-indian-soldiers-dancing-is-being-shared-with-the-claim-entering-4-km-across-lac/articleshow/77980869.cms,https://malayalam.samayam.com/thumb/77981176/samayam-fact-check-77981176.jpg?imgsize=80881&width=700&height=525&resizemode=75,image677.png,0
ഐഎസ്ആര്‍‌ഒ പരീക്ഷാത്തട്ടിപ്പ്: നാലു പേര്‍ കൂടി പിടിയില്‍,https://www.manoramanews.com/news/breaking-news/2023/08/21/high-tech-cheating-during-isro-exams-four-more-held-21.html,https://img.manoramanews.com/content/dam/mm/mnews/news/breaking-news/images/2023/8/20/exam-crime.jpg.image.260.136.jpg,image1294.png,1
ആള്‍മാറാട്ടക്കാര്‍ പരീക്ഷയ്‌ക്കെത്തിയതു വിമാനത്തില്‍; പിന്നില്‍ വന്‍ റാക്കറ്റ്; 4 പേര്‍ കൂടി കസ്റ്റഡിയില്‍,https://www.manoramaonline.com/news/latest-news/2023/08/21/four-more-arrested-in-vssc-exam-fraud-case.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2023/8/21/exam-fraud.jpg.image.396.206.jpg,image1509.png,1
രാത്രി കരോളിന് നിയന്ത്രണമോ; പോലീസ് പറയുന്നു,https://malayalam.samayam.com/latest-news/fact-check/fact-check-on-newspaper-cutting-says-christmas-carol/articleshow/88453035.cms,https://malayalam.samayam.com/thumb/88453276/christmas-88453276.jpg?imgsize=83224&width=700&height=525&resizemode=75,image555.png,0
വിദ്യാർഥിനികളെ കൊണ്ട് സ്കൂട്ടർ കഴുകിച്ചു അധ്യാപിക !!.ഇവളെ വെറുക്കുന്നവർ ലൈക്ക്‌ അടിക്കുക..ഷെയർ ചെയ്തു അധികാരികളിലേക്ക് എത്തിക്കുക..,https://www.facebook.com/thonnyaashramam/photos/pb.100069090676565.-2207520000./840628279433290/?type=3,https://scontent-bom1-1.xx.fbcdn.net/v/t1.18169-9/20429997_840628279433290_4188168035934927440_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_ohc=vXNnEQjWVxMAX9ByPbO&_nc_oc=AQkkqPt3l-9tVbYcHzm1kkN-UHai2YXafElRj64Gdyp-jK2Bc9YkzD8sQ4fBuAFx4vA&_nc_ht=scontent-bom1-1.xx&oh=00_AfB5L7BMBvEDv02qmw_yJYubIgmNrtrVZ0m3xSux7lEiWQ&oe=65069039,image256.png,0
"'ഒരു വർ​ഗീയവാദിയുടെയും വോട്ട് കോൺ​ഗ്രസിന് വേണ്ട, ജനങ്ങളെ ഭിന്നിപ്പിക്കാനുള്ള ശ്രമം കോൺ​ഗ്രസ് തടയും'",https://www.asianetnews.com/kerala-news/opposition-leader-vd-satheesan-response-on-myth-controversy-sts-ryx238,https://static-ai.asianetnews.com/images/01h72r8n5r9hjwfy02r9k69k0f/collage-maker-05-aug-2023-05-15-pm-9002_254x142xt.jpg,image1827.png,1
സിപിഎം ഇതിനെതിരെ സമരം ചെയ്യും …,https://www.facebook.com/photo.php?fbid=4417131841651918&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t39.30808-6/216958608_4417131844985251_6348665787159589748_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=sWHwm33eX6sAX8HoWNf&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfAhOu_2pSjsWU49e6GyyS4flyZyT2K_tNW8a7W7cnjn_w&oe=64E77680,image987.png,0
റഷ്യന്‍ ആയുധ വ്യാപാരത്തിനു തിരിച്ചടിയായി യുക്രെയ്ൻ അധിനിവേശം; ആ വീഴ്ച ഉണർവാക്കിയ മറ്റൊരു രാജ്യമുണ്ട്!,https://www.manoramaonline.com/technology/defence/2023/08/07/modis-france-visit-strengthens-defense-cooperation.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/technology/defense/images/2023/2/1/rafale.jpg.image.396.206.jpg,image463.png,1
വീട്ടിലിരുന്നു ലക്ഷങ്ങള്‍ നേടാൻ പെന്‍സില്‍ പാക്കിങ്ങോ?,https://www.manoramaonline.com/fact-check/viral/2023/07/18/pencil-packing-job-offer-fact-check.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/fact-check/viral/images/2023/7/18/pencilfactcheck.jpg.image.845.440.jpg,image291.png,0
ഇതാ മോദിയുടെ പുതിയ പദ്ധതി. മൊബൈൽ ഫോൺ സൗജന്യമായി സ‍ർക്കാർ തരും. മോദി സ‍ർക്കാർ സൗജന്യമായി മൊബൈൽ വിതരണം...,https://www.manoramaonline.com/fact-check/viral/2023/07/24/modi-government-to-provide-free-mobile-to-all-under-pradhan-mantri-smartphone-yojana.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/fact-check/images/2023/5/31/fraud.jpg.image.845.440.jpg,image292.png,0
"വോട്ട് ചെയ്യുക,
നാടിന് നന്മകൾ ചെയ്യുന്നവർക്ക് മാത്രം ...
പാർട്ടി പണ്ടാരങ്ങൾക്ക് വോട്ട് ചെയ്യാതിരിക്കുക …",https://www.facebook.com/photo/?fbid=3721064207925355&set=pb.100000654369095.-2207520000.,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/124491318_3721064211258688_1504608770011510644_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=tcOh9R1onzoAX_xMP-h&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCFwjIQWt4gyH2VytlmoZr0JJXtWNCpnsPK_QRWWzeQFA&oe=65093EAD,image1027.png,0
"പാർട്ടിയുടെ സ്റ്റഡിക്ലാസിൽ
സ്വന്തം ബുദ്ധിയും തലയും
നഷ്ടപെട്ടവരാണ്
പിച്ചപാത്രവും റസീപ്റ്റ് ബുക്ക് മായി
നാട്ടിലിറങ്ങുന്ന ന്യായീകരണ തൊഴിലാളികൾ…",https://www.facebook.com/photo.php?fbid=3267419296623184&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/104408539_3267419299956517_6615433465184021597_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=wr4BGUD71ZUAX81rqCk&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCa05YTieLVY17SDLou-u8r_VVPC1y38UWyAExn9xdvdg&oe=65095C9D,image1045.png,0
"ലോകത്തിലെ ഏറ്റവും വിചിത്രമായ മരണം, മാര്‍ക്കറ്റില്‍ നില്‍ക്കുന്ന ഒരു മനുഷ്യന്‍ നിലത്തു വീഴാതെയും ഷോപ്പിംഗ് ബാഗ് ഉപേക്ഷിക്കാതെയും മരിച്ചു ",https://www.manoramaonline.com/fact-check/viral/2023/08/07/final-moments-of-a-deceased-individual-fact-check.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/fact-check/viral/images/2023/8/7/hospital-drunken.jpg.image.845.440.jpg,image9.png,0
ഫ്രിഡ്ജിൽ നിന്നും സവാളയിൽ നിന്നും ബ്ലാക്ക് ഫംഗസ് പകരുമോ? ഈ പ്രചാരണത്തിന് പിന്നിലെ വസ്തുത അറിയാം,https://malayalam.news18.com/news/life/can-black-fungus-spread-from-onions-and-fridge-gh-ar-388981.html,"https://images.news18.com/malayalam/uploads/2021/05/Onion.jpg?im=Resize,width=540,aspect=fit,type=normal",image363.png,1
രാജസ്ഥാനിൽ ജോലിചെയ്യുന്ന ഇന്ത്യൻ സൈനിക,https://malayalam.samayam.com/latest-news/fact-check/this-woman-is-not-an-indian-soldier/articleshow/69586796.cms,https://malayalam.samayam.com/thumb/96020502/asiya-ramsan-96020502.jpg?imgsize=36196&width=700&height=525&resizemode=75,image833.png,0
കേരളത്തിലെ ആദിവാസി വിഭാഗത്തിൽ നിന്ന് ആദ്യമായി സിവിൽ സർവീസ് നേടിയ ശ്രീധന്യ സുരേഷിന് അഭിമുഖത്തിനിടെ ജാതിയെപ്പറ്റിയുള്ള ചോദ്യവും നേരിടേണ്ടി വന്നു,https://www.twentyfournews.com/2022/10/25/sreedhanya-suresh-civil-service-interview-fact-check.html,https://www.twentyfournews.com/wp-content/uploads/2022/10/fdfvf.jpg,image232.png,0
മധ്യപ്രദേശിലും ഛത്തീസ്ഗഡിലും തിരഞ്ഞെടുപ്പു പ്രഖ്യാപിക്കും മുൻപേ സ്ഥാനാർഥികൾ; അപ്രതീക്ഷിത നീക്കവുമായി ബിജെപി,https://www.manoramaonline.com/news/latest-news/2023/08/17/bjp-names-chhattisgarh-madhya-pradesh-candidates-a-first-before-poll-dates.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2023/5/13/narendra-modi-and-amit-shah.jpg.image.396.206.jpg,image533.png,1
അദാനി പവറിൽ 9000 കോടിയുടെ നിക്ഷേപം; നേട്ടമുണ്ടാക്കി ഓഹരികൾ,https://www.manoramaonline.com/news/business/2023/08/17/adani-power-shares-climb-over-3-percent-in-early-trade.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/business/images/2023/6/7/adani-companies.jpg.image.396.206.jpg,image1532.png,1
ചൈനീസ് അതിര്‍ത്തികളില്‍ സൈന്യത്തിന് പകരമായി തൊഴിലാളികളേയും കര്‍ഷകരേയും നിയോഗിക്കണമെന്ന് കോണ്‍ഗ്രസ് നേതാവ് രാഹുല്‍ ഗാന്ധി പറഞ്ഞു.,https://malayalam.oneindia.com/fact-check/did-rahul-gandhi-say-to-change-the-army-and-deploy-farmers-on-the-border-this-is-the-truth-277234.html?ref_medium=Desktop&ref_source=OI-ML&ref_campaign=Topic-Article,https://malayalam.oneindia.com/img/2021/01/rahul-gandhi33-1548247391-1611476246.jpg,image143.png,0
എനിക്ക് കഴിഞ്ഞു നിങ്ങൾക്കോ ...???,https://www.facebook.com/photo.php?fbid=3169353023096479&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/96678541_3169353026429812_8090134393135300608_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_ohc=lis4M6NGXg0AX9Izcia&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCS6vE_Op8DqS2eG9brbEig2R4-3TKU-PZ8G142ran0oQ&oe=65095B9F,image1046.png,0
"'ലോകത്തെ ഏറ്റവും പ്രായം ചെന്ന മനുഷ്യനാണ് ഈ 201 വയസുകാരൻ. നേപ്പാളിലെ ഗുഹയിൽ ധ്യാനത്തിലിരിക്കേയാണ് ഇദേഹത്തെ കണ്ടെത്തിയത്. അദ്ദേഹം ""തകറ്റെറ്റ്"" എന്ന് വിളിക്കപ്പെടുന്ന ആഴത്തിലുള്ള ധ്യാനത്തിൽ ആണ്.",https://malayalam.samayam.com/latest-news/fact-check/fact-check-on-the-oldest-person-in-the-world-at-201-years-old/articleshow/92438398.cms,https://pbs.twimg.com/media/FOWDGdPVcAAVTsM?format=jpg&name=small,image554.png,0
എന്തുകൊണ്ട് ഇന്ത്യക്കായി ട്വന്റി20 കളിക്കുന്നില്ല? രോഹിത്തിന്റെ വിശദീകരണം,https://www.manoramanews.com/news/sports/2023/08/07/why-not-play-twenty-20-for-india.html,https://img.manoramanews.com/content/dam/mm/mnews/news/sports/images/2023/8/7/rohit12.jpg.image.260.136.jpg,image1420.png,1
ഫുജൈറ വിമാനത്താവളം വിളിക്കുന്നു; കുറഞ്ഞ ചെലവിൽ യാത്ര,https://www.manoramaonline.com/news/business/2023/08/18/fujairah-international-airport.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/business/images/2023/8/18/fujairah-international-airport.jpg.image.396.206.jpg,image1530.png,1
ബി.ജെ.പിയെ അധികാരത്തിൽ എത്തിക്കാൻ സഹായിച്ചതെന്ന ഫോർവേഡ് മെസ്സേജ് റഫീഖ് അഹമ്മദിന്റേതല്ല,https://malayalam.news18.com/news/film/movies-rafeeq-ahamed-pulls-the-plug-on-a-fake-hatred-message-doing-the-rounds-in-his-name-122523.html,"https://images.news18.com/malayalam/uploads/2019/04/New-Project-29.jpg?im=Resize,width=540,aspect=fit,type=normal",image405.png,1
കണ്ണീരുപ്പ് കലര്‍ന്ന ബാലരാമപുരം കൈത്തറി; ഓണക്കാലത്തെങ്കിലും കൂലി കിട്ടുമോ?......,https://www.mathrubhumi.com/special-pages/onam-2023/balaramapuram-weavers-in-dire-straits-1.8811570,https://www.mathrubhumi.com/image/contentid/policy:1.8811576:1691732169/WhatsApp%20Image%202023-08-09%20at%2012.01.05%20PM.jpg?$p=4d27c43&f=16x10&w=852&q=0.8,image127.png,1
നക്ഷത്രചിഹ്നമുള്ള അഞ്ഞൂറ് രൂപ വ്യാജനോ? ,https://www.manoramaonline.com/fact-check/viral/2023/07/29/currency-note-with-star-symbol-isl-legal.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/fact-check/viral/images/2023/7/29/fakenotes.jpg.image.845.440.jpg,image16.png,0
"നരകത്തിൽ ജീവിക്കാൻ
വിധിക്കപ്പെട്ടവൾ …",https://www.facebook.com/photo.php?fbid=6726789260686153&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t39.30808-6/362619720_6726789257352820_5907173449157074375_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_ohc=9EkhoMkrPlAAX9BBAfL&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfDtak-D5uEnP0YuMFKodrkTZWLiU3TDAGrIDCrBI3_BgQ&oe=64E6FF33,image955.png,0
"'കേരളത്തിലെ 20 സീറ്റും കിട്ടും, കോൺഗ്രസിന് വൻ വിജയം നേടാനുളള സാഹചര്യം': കെ സി വേണുഗോപാൽ",https://www.asianetnews.com/kerala-news/congress-will-achieve-victory-in-20-lok-sabha-seats-of-kerala-says-kc-venugopal-apn-rythhc,https://static-ai.asianetnews.com/images/01h6xs7gdg5rwn18ke6wfdczvh/collage-maker-03-aug-2023-06-55-pm-4112_254x142xt.jpg,image1851.png,1
